event_id,user_id,video_id,event_timestamp,watch_time_sec,completion_rate,recreated_by_user,liked_by_user,shared_by_user,ad_revenue_usd,creator_credit_earned
EVT_002403,USR_1724,VID_0055,2026-02-24 14:35:35,16,0.0988,0,0,0,0.0,0.0
EVT_002404,USR_1188,VID_0019,2026-07-08 20:47:21,175,0.8578,0,1,1,0.0,0.0
EVT_002405,USR_1913,VID_0248,2026-06-06 02:05:21,22,0.1438,0,1,0,0.0,0.0
EVT_002406,USR_0167,VID_0323,2026-05-29 01:55:09,54,0.2053,0,1,0,0.6164,0.0
EVT_002407,USR_0509,VID_0187,2026-02-04 13:36:43,67,0.7791,0,1,0,0.0,0.0
EVT_002408,USR_1852,VID_0152,2026-06-29 18:44:55,10,0.4545,0,0,0,0.13,0.0
EVT_002409,USR_1457,VID_0109,2025-10-08 02:27:11,92,0.6715,1,1,0,1.4429,2.47
EVT_002410,USR_0530,VID_0342,2025-11-01 22:39:32,40,0.1951,0,0,0,0.6849,0.0
EVT_002411,USR_0705,VID_0241,2025-10-21 11:26:39,38,0.236,0,0,0,0.0,0.0
EVT_002412,USR_0369,VID_0546,2025-12-15 02:33:07,70,0.3111,0,0,1,0.7578,0.0
EVT_002413,USR_1896,VID_0261,2025-08-10 10:44:03,186,0.7561,1,1,0,0.0,3.39
EVT_002414,USR_0583,VID_0360,2025-06-29 10:24:30,198,0.6875,1,1,0,0.0,3.7
EVT_002415,USR_0055,VID_0575,2026-04-20 09:22:04,71,0.3586,1,1,0,0.0,1.58
EVT_002416,USR_1621,VID_0565,2025-09-05 14:02:19,52,0.416,0,0,0,0.6458,0.0
EVT_002417,USR_1447,VID_0300,2026-06-08 05:55:14,57,0.5816,0,1,1,0.0,0.0
EVT_002418,USR_1104,VID_0126,2026-05-22 23:47:31,75,0.419,0,0,0,0.8699,0.0
EVT_002419,USR_0672,VID_0238,2026-02-27 06:51:33,13,0.5909,0,0,0,0.1517,0.0
EVT_002420,USR_1962,VID_0161,2026-01-12 20:46:09,124,0.6392,0,0,0,0.0,0.0
EVT_002421,USR_0154,VID_0293,2026-02-19 19:38:49,45,0.7627,0,1,0,0.0,0.0
EVT_002422,USR_0656,VID_0090,2025-12-04 09:56:29,78,0.629,0,1,1,0.9992,0.0
EVT_002423,USR_0296,VID_0242,2026-07-06 04:37:41,186,0.6263,0,0,0,2.4965,0.0
EVT_002424,USR_1257,VID_0047,2026-04-24 23:13:48,140,0.9524,0,0,1,1.7783,0.0
EVT_002425,USR_1551,VID_0585,2025-07-20 13:44:59,67,0.316,0,1,0,0.6422,0.0
EVT_002426,USR_1383,VID_0007,2026-03-19 07:57:01,84,0.3294,1,1,0,0.0,2.11
EVT_002427,USR_0297,VID_0534,2026-07-02 03:37:23,200,0.9091,0,1,0,2.0838,0.0
EVT_002428,USR_0296,VID_0557,2026-07-27 08:09:35,165,0.5593,0,0,0,1.7887,0.0
EVT_002429,USR_0492,VID_0576,2026-03-21 15:39:13,14,0.1308,0,0,0,0.0,0.0
EVT_002430,USR_0300,VID_0272,2026-03-28 12:09:00,78,0.4021,0,1,0,0.0,0.0
EVT_002431,USR_1339,VID_0464,2026-06-01 01:35:56,147,0.7171,0,0,0,1.8203,0.0
EVT_002432,USR_1613,VID_0564,2026-05-13 18:42:35,110,0.7914,0,0,0,1.3789,0.0
EVT_002433,USR_0053,VID_0503,2026-07-23 07:42:38,26,0.6842,0,1,1,0.3776,0.0
EVT_002434,USR_0334,VID_0519,2026-08-21 04:36:43,37,0.74,0,0,1,0.407,0.0
EVT_002435,USR_1840,VID_0294,2026-06-03 16:47:37,19,0.1532,0,1,0,0.0,0.0
EVT_002436,USR_0811,VID_0447,2025-02-28 17:49:09,123,0.6872,0,1,0,1.369,0.0
EVT_002437,USR_1225,VID_0127,2025-08-25 19:43:28,46,0.3309,1,0,0,0.5401,1.62
EVT_002438,USR_1182,VID_0551,2025-09-21 00:03:53,31,0.5741,0,0,1,0.0,0.0
EVT_002439,USR_1133,VID_0285,2025-06-10 09:17:44,15,0.1154,0,0,0,0.0,0.0
EVT_002440,USR_1370,VID_0159,2025-12-10 06:17:58,5,0.3333,0,0,0,0.0,0.0
EVT_002441,USR_0453,VID_0179,2026-04-18 13:56:07,92,0.5169,0,0,0,1.2658,0.0
EVT_002442,USR_1586,VID_0514,2026-06-18 23:23:14,32,0.1236,0,0,0,0.5055,0.0
EVT_002443,USR_0636,VID_0116,2025-06-20 02:52:31,41,0.2384,0,0,0,0.35,0.0
EVT_002444,USR_1977,VID_0408,2026-01-26 15:45:18,20,0.625,0,0,0,0.2879,0.0
EVT_002445,USR_1987,VID_0166,2025-10-15 10:39:57,54,0.5806,0,1,1,0.6599,0.0
EVT_002446,USR_0939,VID_0360,2026-08-14 11:06:05,212,0.7361,0,0,0,0.0,0.0
EVT_002447,USR_1872,VID_0322,2026-01-02 22:36:12,44,0.6984,1,0,0,0.5217,3.25
EVT_002448,USR_1863,VID_0372,2026-06-30 17:33:44,151,0.6537,0,0,0,2.1683,0.0
EVT_002449,USR_0800,VID_0137,2026-04-23 02:16:17,77,0.4695,1,1,0,0.0,4.27
EVT_002450,USR_1052,VID_0544,2025-08-09 10:26:46,128,0.7529,0,1,0,1.3949,0.0
EVT_002451,USR_1873,VID_0532,2026-07-09 17:49:11,51,0.3806,0,1,0,0.0,0.0
EVT_002452,USR_1202,VID_0558,2026-02-18 02:33:37,75,0.2698,0,0,0,0.8842,0.0
EVT_002453,USR_0031,VID_0299,2026-05-10 12:08:26,50,0.3268,0,0,0,0.0,0.0
EVT_002454,USR_0029,VID_0107,2025-08-30 11:56:29,112,0.4195,0,0,0,1.0959,0.0
EVT_002455,USR_1119,VID_0333,2025-10-12 01:45:41,148,0.5543,0,1,0,1.5282,0.0
EVT_002456,USR_0081,VID_0049,2026-04-10 22:55:46,111,0.6453,1,1,0,0.0,0.92
EVT_002457,USR_1371,VID_0424,2025-07-22 08:52:50,144,0.7912,1,0,0,1.5819,4.78
EVT_002458,USR_1048,VID_0164,2026-05-04 06:32:32,165,0.567,0,1,0,0.0,0.0
EVT_002459,USR_0539,VID_0119,2025-09-20 02:08:12,66,0.7857,0,0,0,0.915,0.0
EVT_002460,USR_0977,VID_0487,2026-01-13 01:16:08,70,0.5426,0,1,1,0.0,0.0
EVT_002461,USR_0080,VID_0396,2026-06-10 04:42:30,16,0.1455,0,0,0,0.185,0.0
EVT_002462,USR_0448,VID_0059,2026-04-11 17:47:32,16,0.5517,0,1,0,0.15,0.0
EVT_002463,USR_0285,VID_0524,2026-03-10 06:25:51,70,0.4895,0,0,0,0.0,0.0
EVT_002464,USR_0621,VID_0398,2026-05-09 10:54:20,58,0.7073,1,0,0,0.7969,3.7
EVT_002465,USR_1029,VID_0162,2026-04-23 15:52:38,242,0.8288,0,1,1,0.0,0.0
EVT_002466,USR_0600,VID_0240,2026-04-20 08:01:58,131,0.7572,0,1,0,0.0,0.0
EVT_002467,USR_1099,VID_0275,2026-06-16 09:46:24,55,0.2245,0,0,0,0.0,0.0
EVT_002468,USR_1968,VID_0548,2026-08-12 11:42:03,119,0.595,0,0,0,1.4656,0.0
EVT_002469,USR_0735,VID_0333,2025-05-12 21:41:55,212,0.794,0,0,0,2.7176,0.0
EVT_002470,USR_0210,VID_0493,2026-03-08 22:19:11,33,0.5789,0,1,0,0.3924,0.0
EVT_002471,USR_0392,VID_0020,2025-07-05 06:57:06,82,0.6833,0,0,0,0.0,0.0
EVT_002472,USR_1009,VID_0305,2026-04-24 06:00:21,141,0.8443,0,0,0,1.8891,0.0
EVT_002473,USR_0977,VID_0052,2026-01-13 09:41:57,41,0.6508,0,1,0,0.0,0.0
EVT_002474,USR_1370,VID_0229,2025-12-01 04:48:44,147,0.6419,0,0,0,2.2313,0.0
EVT_002475,USR_1775,VID_0331,2026-03-20 13:38:33,24,0.48,0,0,0,0.0,0.0
EVT_002476,USR_1073,VID_0501,2026-01-06 12:48:49,46,0.6133,1,1,0,0.0,2.53
EVT_002477,USR_1408,VID_0167,2025-07-18 11:10:30,75,0.6,0,0,0,0.8834,0.0
EVT_002478,USR_0446,VID_0147,2026-04-10 11:07:09,156,0.6094,0,1,0,1.7849,0.0
EVT_002479,USR_1180,VID_0511,2025-10-25 20:37:01,31,0.5636,0,0,0,0.319,0.0
EVT_002480,USR_1377,VID_0327,2026-03-24 03:35:42,21,0.375,0,0,0,0.2549,0.0
EVT_002481,USR_0431,VID_0437,2026-06-19 18:23:46,79,0.2948,0,1,0,1.0618,0.0
EVT_002482,USR_1398,VID_0559,2026-07-01 13:56:08,102,0.5604,0,0,0,0.0,0.0
EVT_002483,USR_0173,VID_0029,2025-11-15 19:01:54,11,0.3143,0,0,0,0.136,0.0
EVT_002484,USR_0666,VID_0363,2026-04-12 13:47:15,28,0.3218,0,0,0,0.0,0.0
EVT_002485,USR_1524,VID_0046,2026-05-17 18:30:19,93,0.6889,0,1,1,0.0,0.0
EVT_002486,USR_0810,VID_0559,2026-07-19 14:31:49,146,0.8022,0,1,0,0.0,0.0
EVT_002487,USR_1310,VID_0265,2026-08-08 17:05:14,23,0.2527,0,0,0,0.0,0.0
EVT_002488,USR_1650,VID_0266,2026-05-12 09:55:31,48,0.64,0,0,0,0.6174,0.0
EVT_002489,USR_0082,VID_0115,2025-12-20 21:27:19,18,0.0616,1,1,0,0.1972,0.64
EVT_002490,USR_0427,VID_0378,2025-10-04 06:57:40,15,0.2273,0,1,0,0.2375,0.0
EVT_002491,USR_1945,VID_0326,2026-06-18 17:12:49,19,0.2043,0,1,0,0.2128,0.0
EVT_002492,USR_1598,VID_0565,2025-08-11 07:52:47,89,0.712,0,1,1,0.9834,0.0
EVT_002493,USR_1466,VID_0003,2026-03-31 18:59:26,66,0.2773,0,0,0,0.8143,0.0
EVT_002494,USR_1241,VID_0443,2026-06-03 20:01:28,61,0.3081,1,1,0,0.0,4.36
EVT_002495,USR_0557,VID_0574,2025-11-08 04:26:05,55,0.618,0,0,0,0.0,0.0
EVT_002496,USR_0314,VID_0544,2025-12-03 15:00:08,24,0.1412,0,0,0,0.3409,0.0
EVT_002497,USR_1562,VID_0375,2026-03-09 12:40:22,58,0.7733,0,1,0,0.7178,0.0
EVT_002498,USR_0740,VID_0500,2026-01-20 09:33:09,152,0.8172,0,0,0,0.0,0.0
EVT_002499,USR_0170,VID_0026,2026-07-03 06:41:50,115,0.561,0,0,0,1.1374,0.0
EVT_002500,USR_1723,VID_0047,2026-04-20 14:43:06,132,0.898,0,1,0,1.9848,0.0
EVT_002501,USR_1651,VID_0419,2025-10-16 19:45:54,5,0.0357,0,0,0,0.0527,0.0
EVT_002502,USR_1081,VID_0156,2025-10-23 08:23:26,52,0.7324,1,0,1,0.0,2.2
EVT_002503,USR_1642,VID_0426,2025-06-12 08:01:10,84,0.4019,0,0,0,1.168,0.0
EVT_002504,USR_0409,VID_0445,2025-06-12 20:42:12,62,0.6327,0,1,0,0.6764,0.0
EVT_002505,USR_0708,VID_0401,2026-06-11 18:07:55,85,0.3346,0,0,1,0.0,0.0
EVT_002506,USR_1043,VID_0535,2026-03-27 17:27:47,41,0.202,0,0,0,0.4491,0.0
EVT_002507,USR_0965,VID_0131,2026-08-17 14:12:47,217,0.7722,1,0,0,2.7737,3.55
EVT_002508,USR_1128,VID_0482,2026-04-04 02:25:21,102,0.7556,1,0,0,1.2836,2.05
EVT_002509,USR_1535,VID_0481,2025-05-13 03:36:40,124,0.6631,0,0,0,1.1134,0.0
EVT_002510,USR_0176,VID_0188,2025-04-12 01:20:53,120,0.7362,0,1,0,1.474,0.0
EVT_002511,USR_1959,VID_0122,2026-05-24 07:32:32,104,0.8889,0,0,0,1.1498,0.0
EVT_002512,USR_1573,VID_0373,2026-02-16 00:48:07,57,0.9048,0,0,0,0.8583,0.0
EVT_002513,USR_0435,VID_0533,2025-03-26 11:18:30,38,0.3393,0,1,0,0.0,0.0
EVT_002514,USR_0460,VID_0397,2026-06-06 00:39:38,23,0.6216,0,1,0,0.2702,0.0
EVT_002515,USR_1041,VID_0071,2025-05-28 23:53:31,21,0.75,1,1,0,0.2455,2.53
EVT_002516,USR_1725,VID_0263,2026-02-26 11:55:33,60,0.3209,0,0,0,0.6403,0.0
EVT_002517,USR_1349,VID_0238,2026-01-03 00:18:36,16,0.7273,1,0,0,0.223,4.47
EVT_002518,USR_0309,VID_0353,2025-10-27 04:20:24,164,0.6613,0,0,0,1.1261,0.0
EVT_002519,USR_1096,VID_0351,2025-12-24 04:30:24,101,0.7953,0,0,0,1.3083,0.0
EVT_002520,USR_0044,VID_0592,2025-11-17 16:11:19,173,0.6007,0,0,0,0.0,0.0
EVT_002521,USR_1761,VID_0506,2025-11-18 18:28:42,103,0.3433,1,1,0,0.0,1.66
EVT_002522,USR_0854,VID_0327,2026-06-26 11:35:10,26,0.4643,0,0,0,0.3079,0.0
EVT_002523,USR_0055,VID_0086,2026-05-30 17:26:36,75,0.4386,0,0,1,0.906,0.0
EVT_002524,USR_0352,VID_0117,2025-09-13 02:14:36,49,0.8909,1,1,0,0.5742,3.92
EVT_002525,USR_1964,VID_0103,2025-08-26 07:31:46,39,0.1789,0,0,0,0.0,0.0
EVT_002526,USR_1513,VID_0303,2026-03-21 00:08:23,24,0.2202,0,0,0,0.0,0.0
EVT_002527,USR_0444,VID_0093,2025-09-03 09:46:39,121,0.469,0,0,0,1.339,0.0
EVT_002528,USR_0088,VID_0106,2026-02-24 00:52:53,10,0.2041,0,0,0,0.0,0.0
EVT_002529,USR_0103,VID_0091,2025-10-09 18:59:00,190,0.8051,0,0,1,0.0,0.0
EVT_002530,USR_1885,VID_0413,2025-11-28 12:48:00,127,0.4425,0,1,1,1.3699,0.0
EVT_002531,USR_0064,VID_0170,2026-05-18 18:04:39,65,0.619,0,0,0,0.7694,0.0
EVT_002532,USR_0718,VID_0542,2025-06-12 14:04:42,39,0.2453,0,1,0,0.0,0.0
EVT_002533,USR_1382,VID_0297,2025-03-31 00:53:49,79,0.5896,0,0,0,0.0,0.0
EVT_002534,USR_0208,VID_0406,2026-05-04 08:28:20,123,0.691,0,1,0,1.474,0.0
EVT_002535,USR_1394,VID_0318,2025-05-31 00:17:35,119,0.6538,1,0,0,0.0,1.23
EVT_002536,USR_0811,VID_0527,2025-01-25 01:53:37,49,0.3603,0,0,0,0.5661,0.0
EVT_002537,USR_1524,VID_0077,2026-05-03 22:33:52,20,0.1005,0,0,0,0.1923,0.0
EVT_002538,USR_1108,VID_0437,2025-12-22 22:25:57,163,0.6082,0,0,0,2.2674,0.0
EVT_002539,USR_0544,VID_0347,2026-07-24 02:52:19,78,0.6094,0,0,0,1.0152,0.0
EVT_002540,USR_1760,VID_0263,2026-06-25 09:44:13,55,0.2941,0,0,0,0.5707,0.0
EVT_002541,USR_0625,VID_0420,2026-09-23 06:56:02,10,0.1754,0,0,0,0.1295,0.0
EVT_002542,USR_0062,VID_0323,2026-02-01 10:18:12,68,0.2586,0,1,0,0.9346,0.0
EVT_002543,USR_0532,VID_0377,2026-04-22 14:38:13,25,0.5208,1,0,0,0.2929,3.65
EVT_002544,USR_1811,VID_0320,2025-10-20 09:09:17,82,0.626,0,0,0,0.0,0.0
EVT_002545,USR_1343,VID_0073,2026-01-22 19:29:30,16,0.8,0,0,0,0.1806,0.0
EVT_002546,USR_1478,VID_0236,2026-07-04 01:25:37,17,0.7727,0,1,0,0.2318,0.0
EVT_002547,USR_0981,VID_0583,2026-06-29 14:00:15,133,0.8808,0,1,0,1.4934,0.0
EVT_002548,USR_1562,VID_0056,2026-03-16 17:03:02,160,0.5818,0,0,1,0.0,0.0
EVT_002549,USR_1809,VID_0139,2026-02-12 13:19:54,150,0.6098,0,0,0,0.0,0.0
EVT_002550,USR_0110,VID_0422,2026-07-29 15:57:19,56,0.1944,0,1,0,0.5003,0.0
EVT_002551,USR_0274,VID_0090,2026-03-24 14:51:25,31,0.25,0,0,0,0.5121,0.0
EVT_002552,USR_0772,VID_0029,2026-03-05 03:56:49,29,0.8286,0,0,0,0.2926,0.0
EVT_002553,USR_0977,VID_0460,2026-01-25 18:56:40,86,0.8431,0,0,1,0.0,0.0
EVT_002554,USR_0043,VID_0123,2026-04-10 06:26:45,58,0.5273,0,0,0,0.6525,0.0
EVT_002555,USR_0054,VID_0133,2026-04-02 04:16:25,45,0.5625,1,0,0,0.0,1.66
EVT_002556,USR_1505,VID_0273,2026-05-12 13:07:33,31,0.4697,0,0,0,0.4856,0.0
EVT_002557,USR_0180,VID_0508,2026-07-10 15:14:46,124,0.6889,0,1,0,1.4235,0.0
EVT_002558,USR_0625,VID_0593,2026-07-11 09:02:32,121,0.6368,0,0,1,0.0,0.0
EVT_002559,USR_0542,VID_0158,2026-02-27 01:27:09,110,0.4603,0,0,0,1.2526,0.0
EVT_002560,USR_0493,VID_0185,2026-04-19 23:57:01,56,0.2403,0,0,0,0.696,0.0
EVT_002561,USR_1627,VID_0311,2025-12-18 19:30:45,29,0.8056,0,1,0,0.3741,0.0
EVT_002562,USR_1374,VID_0477,2026-05-26 11:54:55,30,0.3261,0,0,0,0.3425,0.0
EVT_002563,USR_0455,VID_0042,2025-06-10 08:23:08,148,0.6463,0,0,0,0.0,0.0
EVT_002564,USR_1644,VID_0252,2025-09-11 21:10:24,99,0.6037,0,0,0,1.151,0.0
EVT_002565,USR_0050,VID_0063,2025-07-26 08:30:51,55,0.4135,0,0,0,0.6296,0.0
EVT_002566,USR_0186,VID_0133,2026-04-03 04:54:38,47,0.5875,0,1,0,0.0,0.0
EVT_002567,USR_1738,VID_0377,2025-09-11 06:03:03,32,0.6667,0,0,1,0.4825,0.0
EVT_002568,USR_0389,VID_0016,2025-06-29 13:20:57,56,0.2276,0,0,0,0.6163,0.0
EVT_002569,USR_0333,VID_0518,2026-04-10 17:55:33,63,0.9,0,1,0,0.0,0.0
EVT_002570,USR_0167,VID_0054,2026-05-22 07:43:23,32,0.3596,0,0,0,0.3282,0.0
EVT_002571,USR_0615,VID_0494,2025-10-21 04:37:59,18,0.1607,0,0,0,0.0,0.0
EVT_002572,USR_0985,VID_0251,2025-08-15 22:25:40,12,0.16,0,0,0,0.0,0.0
EVT_002573,USR_1252,VID_0339,2025-09-08 02:19:28,4,0.2105,0,1,0,0.0443,0.0
EVT_002574,USR_1899,VID_0241,2025-05-15 13:13:41,81,0.5031,1,0,0,0.0,4.33
EVT_002575,USR_0561,VID_0221,2025-06-04 04:15:50,6,0.0357,0,0,0,0.0516,0.0
EVT_002576,USR_1081,VID_0376,2025-10-17 15:41:40,75,0.8152,0,0,0,0.0,0.0
EVT_002577,USR_0990,VID_0191,2026-05-08 09:00:11,23,0.3966,0,1,0,0.2953,0.0
EVT_002578,USR_0361,VID_0038,2026-06-16 01:49:28,51,0.5368,0,0,0,0.6527,0.0
EVT_002579,USR_1961,VID_0007,2026-03-26 04:01:01,239,0.9373,0,1,0,0.0,0.0
EVT_002580,USR_0822,VID_0171,2026-03-02 11:42:16,207,0.6993,0,0,0,2.4242,0.0
EVT_002581,USR_0161,VID_0132,2025-07-26 03:28:19,121,0.6875,1,1,1,0.0,3.64
EVT_002582,USR_1421,VID_0015,2026-04-24 13:54:26,81,0.3202,0,0,0,0.0,0.0
EVT_002583,USR_0693,VID_0060,2025-10-22 19:12:58,196,0.6689,1,0,0,2.8054,1.73
EVT_002584,USR_0901,VID_0524,2026-01-17 06:58:10,80,0.5594,0,0,0,0.0,0.0
EVT_002585,USR_0382,VID_0298,2026-08-12 22:29:21,107,0.6688,0,0,0,1.3471,0.0
EVT_002586,USR_0854,VID_0239,2026-06-10 17:39:30,5,0.2083,0,1,0,0.0458,0.0
EVT_002587,USR_1860,VID_0551,2025-10-20 02:02:54,20,0.3704,0,0,0,0.0,0.0
EVT_002588,USR_1134,VID_0351,2026-05-10 11:11:52,64,0.5039,0,0,1,1.0279,0.0
EVT_002589,USR_0773,VID_0077,2026-05-13 13:17:37,75,0.3769,0,1,0,0.9316,0.0
EVT_002590,USR_1217,VID_0427,2026-02-01 13:28:17,17,0.5312,0,0,0,0.1741,0.0
EVT_002591,USR_1966,VID_0426,2025-06-27 11:03:07,82,0.3923,0,0,0,0.959,0.0
EVT_002592,USR_1581,VID_0161,2026-06-26 08:39:44,50,0.2577,0,0,1,0.0,0.0
EVT_002593,USR_0429,VID_0403,2025-04-29 13:39:15,106,0.4309,0,1,0,0.0,0.0
EVT_002594,USR_1016,VID_0081,2025-08-12 16:14:10,12,0.1348,0,1,0,0.0,0.0
EVT_002595,USR_0407,VID_0595,2025-10-21 20:20:57,80,0.6154,0,0,0,0.8975,0.0
EVT_002596,USR_1613,VID_0349,2026-05-01 02:28:34,77,0.8953,0,1,0,1.0563,0.0
EVT_002597,USR_1122,VID_0171,2025-06-20 03:19:35,64,0.2162,0,0,0,0.8211,0.0
EVT_002598,USR_0760,VID_0543,2026-04-06 12:08:58,30,0.3371,0,0,0,0.0,0.0
EVT_002599,USR_1615,VID_0304,2026-05-29 10:10:46,69,0.8846,0,1,0,0.0,0.0
EVT_002600,USR_1973,VID_0536,2026-07-16 21:29:43,66,0.9296,0,0,0,0.7427,0.0
EVT_002601,USR_1304,VID_0057,2025-10-09 13:46:06,8,0.1778,0,0,0,0.0718,0.0
EVT_002602,USR_1943,VID_0185,2026-01-26 05:38:39,139,0.5966,0,0,0,1.4539,0.0
EVT_002603,USR_0218,VID_0259,2025-06-29 20:24:30,186,0.6284,0,1,0,2.7858,0.0
EVT_002604,USR_1386,VID_0160,2025-03-28 20:50:33,182,0.8426,1,1,0,2.5166,3.42
EVT_002605,USR_1817,VID_0311,2026-06-22 00:58:49,26,0.7222,1,1,0,0.3397,3.02
EVT_002606,USR_1335,VID_0213,2026-08-22 21:14:28,221,0.8701,1,0,0,3.0337,1.39
EVT_002607,USR_0541,VID_0531,2026-08-13 08:43:41,29,0.9062,0,0,0,0.3802,0.0
EVT_002608,USR_0434,VID_0148,2026-06-18 05:31:49,87,0.3031,0,0,0,0.9167,0.0
EVT_002609,USR_0858,VID_0114,2026-06-01 02:46:03,86,0.8866,0,0,0,0.8842,0.0
EVT_002610,USR_0536,VID_0579,2025-09-05 01:56:14,84,0.4773,0,0,0,0.9083,0.0
EVT_002611,USR_1625,VID_0429,2026-01-28 01:26:05,209,0.8819,0,1,0,0.0,0.0
EVT_002612,USR_1043,VID_0021,2026-04-03 18:20:45,59,0.4245,0,1,0,0.0,0.0
EVT_002613,USR_0982,VID_0509,2026-05-18 21:42:15,243,0.8836,0,0,0,3.3894,0.0
EVT_002614,USR_1915,VID_0115,2025-07-28 23:00:21,125,0.4281,0,0,0,1.8988,0.0
EVT_002615,USR_1542,VID_0411,2025-10-17 12:14:47,92,0.7863,0,0,0,1.321,0.0
EVT_002616,USR_1323,VID_0017,2025-01-16 06:08:13,147,0.5976,0,1,0,2.0964,0.0
EVT_002617,USR_0419,VID_0156,2025-09-10 21:19:51,14,0.1972,0,0,0,0.0,0.0
EVT_002618,USR_0471,VID_0513,2026-02-14 21:54:43,74,0.6066,0,0,0,0.864,0.0
EVT_002619,USR_0844,VID_0016,2026-02-21 09:37:27,106,0.4309,0,0,0,1.3053,0.0
EVT_002620,USR_0980,VID_0283,2025-08-23 04:59:45,4,0.2,0,0,0,0.0429,0.0
EVT_002621,USR_1920,VID_0240,2026-07-31 20:08:36,131,0.7572,0,0,0,0.0,0.0
EVT_002622,USR_0457,VID_0137,2026-07-01 08:37:23,106,0.6463,0,1,0,0.0,0.0
EVT_002623,USR_0477,VID_0072,2026-01-31 12:52:43,73,0.3364,1,0,0,0.8161,3.24
EVT_002624,USR_1291,VID_0238,2026-01-12 21:15:42,9,0.4091,0,0,0,0.107,0.0
EVT_002625,USR_0377,VID_0220,2026-06-14 03:59:33,50,0.3012,0,0,0,0.6125,0.0
EVT_002626,USR_0463,VID_0064,2026-07-10 07:17:50,94,0.4253,0,0,1,1.125,0.0
EVT_002627,USR_0515,VID_0429,2026-01-16 05:04:53,48,0.2025,0,1,0,0.0,0.0
EVT_002628,USR_0632,VID_0065,2026-05-25 18:08:12,189,0.6562,0,1,0,1.9507,0.0
EVT_002629,USR_1188,VID_0230,2026-07-18 02:49:04,54,0.6429,0,0,0,0.4605,0.0
EVT_002630,USR_1369,VID_0569,2025-09-11 03:31:38,46,0.575,0,0,0,0.576,0.0
EVT_002631,USR_0521,VID_0223,2026-07-06 07:56:12,144,0.5199,0,0,0,0.0,0.0
EVT_002632,USR_0246,VID_0418,2026-05-30 09:05:25,25,0.2252,0,0,0,0.3131,0.0
EVT_002633,USR_1632,VID_0278,2026-06-10 17:53:05,181,0.6754,1,0,0,1.9207,4.54
EVT_002634,USR_0311,VID_0384,2026-02-04 22:34:39,148,0.8268,0,1,0,0.0,0.0
EVT_002635,USR_0038,VID_0470,2026-01-21 14:16:25,72,0.699,0,1,1,0.9301,0.0
EVT_002636,USR_1464,VID_0284,2025-11-16 05:25:50,43,0.6056,1,0,0,0.5707,3.51
EVT_002637,USR_1637,VID_0393,2025-12-20 15:51:55,129,0.6754,0,1,0,0.0,0.0
EVT_002638,USR_1510,VID_0294,2026-04-27 16:50:27,103,0.8306,0,1,0,0.0,0.0
EVT_002639,USR_0444,VID_0189,2025-08-26 02:01:34,140,0.5932,1,0,0,1.4273,0.74
EVT_002640,USR_1615,VID_0464,2026-06-13 22:04:09,5,0.0244,0,0,0,0.0643,0.0
EVT_002641,USR_1007,VID_0235,2026-06-14 12:16:10,117,0.7091,0,0,0,0.0,0.0
EVT_002642,USR_0329,VID_0032,2026-03-27 18:50:20,171,0.6381,0,0,0,0.0,0.0
EVT_002643,USR_1513,VID_0163,2026-03-20 01:13:51,12,0.4444,0,1,0,0.142,0.0
EVT_002644,USR_0780,VID_0401,2026-06-26 22:45:06,145,0.5709,0,1,0,0.0,0.0
EVT_002645,USR_1113,VID_0398,2026-03-16 23:20:08,40,0.4878,0,1,0,0.4395,0.0
EVT_002646,USR_1144,VID_0331,2026-05-28 22:38:59,24,0.48,0,0,0,0.0,0.0
EVT_002647,USR_1497,VID_0269,2026-06-15 12:41:46,110,0.6587,1,0,0,1.0574,1.34
EVT_002648,USR_0174,VID_0185,2026-06-29 02:43:38,115,0.4936,0,0,1,1.3214,0.0
EVT_002649,USR_0053,VID_0029,2026-05-05 10:50:06,14,0.4,0,1,0,0.1237,0.0
EVT_002650,USR_1549,VID_0130,2025-11-16 14:26:23,19,0.4524,1,1,1,0.0,4.11
EVT_002651,USR_1204,VID_0598,2026-04-11 10:45:48,65,0.3009,0,0,0,0.6953,0.0
EVT_002652,USR_0405,VID_0518,2026-07-08 10:14:43,52,0.7429,1,0,0,0.0,2.71
EVT_002653,USR_0550,VID_0048,2026-02-22 08:23:57,99,0.6188,0,0,0,1.058,0.0
EVT_002654,USR_0483,VID_0559,2026-03-20 16:23:08,96,0.5275,0,1,0,0.0,0.0
EVT_002655,USR_0228,VID_0465,2026-02-18 13:44:49,54,0.1915,0,0,0,0.0,0.0
EVT_002656,USR_1845,VID_0058,2025-09-13 17:49:16,78,0.7573,0,0,0,0.8942,0.0
EVT_002657,USR_0239,VID_0251,2025-02-24 01:55:19,19,0.2533,0,0,0,0.0,0.0
EVT_002658,USR_1252,VID_0102,2025-06-26 05:53:08,137,0.7405,0,0,0,1.676,0.0
EVT_002659,USR_0514,VID_0431,2025-11-16 21:05:32,136,0.7351,0,0,0,0.0,0.0
EVT_002660,USR_1805,VID_0401,2026-04-05 19:11:48,235,0.9252,1,1,1,0.0,3.77
EVT_002661,USR_1089,VID_0131,2026-01-19 16:10:08,192,0.6833,0,1,0,2.2325,0.0
EVT_002662,USR_1435,VID_0465,2025-09-02 09:49:15,225,0.7979,1,1,0,0.0,0.61
